,attack
146354,14
133275,14
125272,14
47514,14
68672,14
1755,14
141526,20
87605,14
111040,14
140613,14
60155,14
148436,14
7584,14
125362,14
104549,24
1688,14
79018,14
93216,7
54744,19
49511,14
45425,14
29828,14
67502,14
79796,24
138607,14
3235,14
83777,14
57919,14
68768,14
25718,24
73354,24
105065,14
97483,24
113699,14
3926,14
144325,26
105820,14
91796,14
10477,14
26324,14
76785,7
137725,14
97413,14
19521,14
127056,26
60192,19
139951,23
77770,14
31567,14
37555,14
146504,34
126041,14
87571,14
131037,0
101558,14
53288,14
130391,14
134509,14
90551,14
92330,31
104658,14
127363,28
9304,14
94814,26
135244,0
148058,16
117943,14
134770,14
34621,14
78430,14
147635,11
13397,14
116430,24
116354,7
84960,26
87112,14
85134,15
140877,11
16167,19
73504,31
52053,14
130379,23
112189,26
14989,26
65918,14
37632,14
143640,14
114244,14
18360,15
109834,14
7115,26
131667,14
87173,14
139800,26
123519,14
120244,1
5263,31
23928,24
11385,14
46672,14
16369,14
30327,14
106656,14
39951,26
140426,11
105233,14
75515,14
19243,14
7168,14
141200,11
144850,0
97774,14
30410,14
62792,14
60441,26
36796,14
23812,14
72231,14
8035,24
146444,14
100158,15
26601,19
101234,14
131898,10
76664,14
46888,14
143601,14
83434,14
129247,0
137975,11
145333,34
87081,31
70391,19
122456,24
28716,14
82949,7
95643,14
47728,7
46963,14
94762,24
91247,24
132808,1
54391,7
89989,14
5013,14
109548,14
108802,26
109272,19
86843,14
65756,14
59888,15
31374,24
70695,14
5527,14
65981,14
45495,14
18013,14
62651,14
104884,14
111488,33
141769,24
9165,14
9501,14
145002,0
20307,14
104964,14
128599,11
134470,4
99297,26
79894,14
28469,14
132041,24
29185,14
36178,14
139227,11
33640,24
92635,14
138163,11
133190,0
79185,14
103149,19
1326,7
21795,14
59367,14
116541,18
131839,34
51996,14
5693,19
92028,14
33921,14
100554,14
46809,14
140994,20
79513,14
134308,1
38829,14
32118,14
85406,24
28657,14
96573,14
21471,14
781,7
536,14
129677,11
145575,11
131548,20
61163,14
133610,14
116396,14
50503,14
122273,14
72515,14
116364,19
101677,26
15442,14
99152,14
135585,26
58416,31
86463,24
42438,14
40662,31
11181,14
140913,10
98990,26
116160,14
118622,15
73883,14
123193,14
105360,19
71718,14
1778,1
85851,14
51605,14
135751,27
129148,0
137844,14
55120,14
60527,14
47923,15
46699,7
49955,33
17111,14
121026,19
3542,14
96738,14
39315,24
3888,24
119079,14
61009,14
69694,19
106919,14
52390,14
104227,14
141399,20
24087,14
17755,1
57050,14
49744,7
2719,14
6922,24
79008,14
109143,7
143856,24
79579,15
28123,14
109002,26
74263,7
137415,4
57749,14
106060,14
145798,14
14518,14
100111,14
33906,14
76381,14
258,19
119143,14
42179,14
52628,7
107398,14
54464,14
100580,14
9566,14
57006,14
135436,34
39788,14
41215,14
121025,33
120417,14
101133,14
126081,14
112313,14
98003,14
3427,15
28730,7
26220,14
124764,14
86799,14
32371,15
104438,33
100983,14
54020,14
96629,14
11289,7
39459,14
40781,24
133495,34
144351,11
97862,14
67922,26
44750,14
139407,14
133807,19
133268,4
57689,14
8653,14
33393,26
77015,14
39802,14
63280,14
99396,14
144016,14
2243,33
137644,14
72983,14
113097,14
96884,33
59616,14
101012,14
16270,7
78251,14
49094,14
136341,24
40215,14
147130,11
55718,14
83068,14
141456,14
138162,28
127876,4
53228,14
40772,14
16570,14
11199,14
111146,14
127534,14
121551,26
131562,34
22034,14
131985,24
131584,34
22287,7
74015,14
59182,26
54892,14
133811,11
22477,14
79257,14
4288,14
76504,14
80142,26
90277,14
135798,1
75248,14
122573,14
102269,14
21251,14
5395,14
56172,14
41867,14
53529,14
32866,14
50357,14
52009,14
70339,14
78037,15
54161,14
35578,14
89913,14
118363,14
25859,14
127722,26
9010,19
114274,14
66538,14
26446,14
139131,0
21922,14
37539,14
124873,26
20393,14
128514,20
69538,14
65731,24
130540,14
118307,15
112454,14
71470,14
99172,14
90060,7
43776,14
50881,7
66772,26
46084,14
47025,14
34037,14
106978,31
138824,1
113440,33
28298,7
134859,14
116109,14
71212,14
63499,19
121875,14
65095,14
117960,7
125052,14
62297,14
108217,14
15459,14
145329,24
130220,20
86524,1
86040,7
93504,14
133761,20
46841,31
25428,14
147722,20
141463,34
39669,1
14439,26
126402,12
59630,7
109212,14
100113,19
5645,26
71120,7
56634,7
62398,14
12842,14
56489,14
22525,14
99306,14
33159,14
50737,14
51225,33
126870,14
27461,14
40094,14
16257,7
100204,7
137862,15
125818,14
55293,14
47262,24
65565,14
121194,14
123835,15
128859,24
113212,19
15017,1
55197,14
98025,19
124477,14
44477,14
108904,14
71340,24
78127,14
27725,7
62192,7
10634,14
27403,14
13087,14
83832,14
28984,33
78694,14
75716,14
27131,7
99662,14
10694,14
74394,24
5691,14
24186,14
142324,19
46851,14
138343,26
43594,26
119770,7
146031,11
130805,14
24382,14
109957,14
131167,34
66386,14
33272,14
100581,14
142756,4
127674,34
16911,14
131523,14
117685,14
89449,14
55607,19
71516,14
61299,14
23775,14
16697,14
133475,36
5107,14
138687,14
96980,24
143019,14
52410,14
52959,14
2498,14
20847,14
31647,34
93065,14
95555,14
16856,14
54793,14
33304,14
21216,14
119370,24
38635,26
137829,14
5380,14
115747,7
111116,14
96477,14
32528,14
110122,24
7841,14
23627,15
144501,4
115103,26
87076,14
13396,14
9605,14
17588,14
80048,14
41630,14
103237,31
90583,14
137653,34
119332,14
88256,14
16942,14
126918,27
32724,19
28534,14
139732,4
36285,14
99325,14
79241,14
84598,14
96166,14
90689,14
66778,14
115427,14
129132,34
7858,14
120775,14
66104,14
140700,14
41549,14
9023,14
54153,26
36341,14
148463,4
64620,7
50509,14
84539,26
1283,24
60529,24
79211,14
2099,14
28931,14
113331,14
82437,14
42086,19
31353,14
137855,23
8294,14
81007,14
42735,14
92908,14
105109,14
76781,31
121389,14
16511,14
123671,14
92265,14
63743,14
44994,14
28344,19
29337,14
65702,14
123051,14
111982,7
109959,14
7957,24
146469,11
133577,14
141804,14
100947,14
81074,26
910,26
111220,14
68385,14
122172,19
136652,19
128079,5
63997,14
116960,14
7683,14
35838,31
55587,14
127615,4
64547,14
46148,14
31122,14
39347,24
130952,14
1191,14
48525,14
95221,7
77460,31
35008,14
27223,14
119729,14
35079,14
128445,14
105617,14
141254,14
79519,26
114581,14
24459,14
116528,14
24439,14
145859,14
84153,14
66307,15
88494,14
140855,11
112016,24
117773,14
119089,14
58026,14
107518,14
50580,14
47205,14
66268,14
117945,7
134328,5
4010,14
87381,7
31845,14
50049,31
73524,14
7471,14
72746,24
24513,24
11438,14
16451,33
11384,14
63933,14
74880,14
81086,14
90798,7
36821,14
4679,7
51431,14
25137,14
128374,14
124463,26
90262,19
67573,14
6865,14
146253,5
7469,14
144766,14
146114,20
81831,14
26595,33
93493,14
29354,14
72388,24
79421,24
111645,14
43790,14
39355,14
21463,14
12915,14
126393,14
36889,14
106534,24
91679,14
7066,14
140476,20
91978,14
136392,14
11926,14
61138,24
139754,14
120616,14
17514,1
1784,14
46127,14
104406,24
52207,14
19949,14
109734,14
34412,14
92243,14
31127,14
19834,24
35229,14
119387,14
126936,4
109172,26
119819,14
99256,14
77247,14
7434,14
22075,14
1762,14
4340,19
105261,14
36276,14
29295,14
72395,14
41914,14
37699,14
40240,7
110232,14
108461,1
89018,14
38774,8
115350,14
80709,14
74877,24
74801,14
131374,20
89011,14
10579,33
6623,33
86041,14
2305,14
23275,19
36978,19
108657,24
72269,26
1563,14
66724,14
29178,14
20999,14
61058,14
101044,14
147559,14
88115,14
4114,14
19786,24
93825,7
104826,15
117539,15
112620,14
92692,14
52938,14
21145,14
8611,14
75003,14
83573,14
110507,14
110314,14
44306,14
79922,14
32871,7
123605,26
83036,14
33381,14
60288,14
145950,20
131802,10
44566,14
60262,14
21778,14
87542,14
75640,14
140514,4
126488,26
88762,14
79638,14
122628,1
40038,14
22316,14
48595,7
12000,14
92003,26
87176,14
87165,19
81465,19
32949,14
17631,26
23252,14
70425,14
63327,14
19495,14
142947,34
72716,14
140705,0
127109,34
42150,14
15924,14
96271,14
5123,14
14068,14
38902,1
85858,14
42082,14
35076,14
78401,14
14661,14
75530,14
144424,24
41980,14
18648,14
112511,14
113280,19
35454,7
8705,19
26459,14
25235,19
125722,24
53866,14
126965,26
114652,24
34444,14
54147,14
63529,14
29199,14
134823,34
136939,14
69669,14
10768,14
48582,26
24199,14
110244,14
1376,14
82125,14
59814,26
38545,14
141744,14
130100,20
67387,14
77633,14
47714,14
39889,14
95265,14
21509,14
11682,14
113657,31
75466,14
143180,1
124048,19
6135,14
53589,14
9068,14
85807,14
124367,1
103391,14
20280,19
61761,14
96400,19
49643,14
77062,14
4020,14
90036,14
7545,14
60021,14
109207,14
120909,14
67246,14
18890,14
126969,14
27151,19
125188,19
12780,14
28274,14
138156,11
70969,15
7988,14
57585,14
111021,14
103587,14
107340,14
31475,14
55298,14
8320,14
101317,14
80046,24
133798,4
116749,14
26322,14
53736,19
126305,14
114794,19
5315,14
39105,26
25374,14
66343,7
102742,14
75798,14
51205,15
61981,7
101075,14
11834,24
3290,14
48701,14
72780,14
91116,14
87021,7
77624,14
65038,14
138069,4
114124,14
60457,7
110488,14
3197,14
31015,14
30550,31
117636,14
137821,14
26378,14
84770,14
38456,7
37154,14
144174,14
50029,14
56013,14
76197,14
41192,14
118493,14
57797,14
44694,33
5358,14
65907,14
2766,7
53457,14
108752,18
124974,14
8282,1
15963,14
133464,26
43447,7
98649,19
18923,14
9717,14
93482,26
110246,7
51778,14
88705,7
48122,14
103906,14
136880,4
131326,14
108834,14
111623,14
62248,14
144332,14
110997,7
83028,14
20983,14
133699,10
23937,14
72456,14
107227,14
63600,14
118240,26
17736,7
111889,14
60985,19
66686,14
13329,26
91170,15
135985,14
65983,14
71839,14
86750,19
13701,14
12140,14
108758,7
133603,11
6219,14
65639,14
122276,14
142477,14
85119,14
81218,14
44826,14
19688,14
48837,26
103656,7
82520,14
97974,14
145387,34
72113,14
25607,26
124720,14
17416,14
121528,7
27389,14
8641,7
13177,14
45275,14
148163,26
77852,14
74382,14
138845,4
144758,14
47908,14
18490,19
33674,19
70237,14
28667,14
15321,14
3031,1
48125,14
119926,24
69090,14
38421,14
122625,7
102671,14
45121,1
56750,14
135554,5
23281,14
18402,14
71086,14
91096,14
118117,19
94101,14
13366,24
30190,14
38428,14
7267,19
52461,7
131965,26
99034,19
78631,14
66945,14
102162,14
5226,14
84869,14
122123,7
10671,14
16926,31
36979,14
107251,14
127928,0
124848,14
36004,26
21758,14
144448,4
23699,14
35090,24
144982,4
147137,14
24329,14
45220,14
107408,7
8781,19
84540,14
145369,28
16406,14
141110,34
145063,4
137841,14
25682,19
95988,14
57980,14
1603,14
141216,7
61317,7
139896,34
144694,11
79179,14
142316,1
143139,23
135190,14
61402,14
127219,14
11383,14
6887,14
135265,26
108293,24
124942,14
138996,14
13324,14
10176,14
131768,14
82378,14
133680,14
4504,24
63774,14
24114,14
29640,14
8,14
103602,24
84605,14
145486,14
22027,15
28943,31
95713,14
147052,5
95884,14
32939,14
110257,26
120283,14
39059,15
139055,14
77971,14
130713,0
75729,24
56003,14
9105,14
42670,24
59451,14
50294,14
58726,15
121284,14
22771,24
145839,14
141963,14
99852,7
129421,19
114960,19
40272,24
146500,1
45506,15
2627,14
71833,14
93532,14
37921,14
98647,14
28474,7
136285,0
16064,33
94877,14
59502,14
17362,26
74832,24
44044,7
67293,14
3118,7
84179,14
124241,14
115378,14
133030,14
73768,14
14572,14
31073,14
95021,14
42122,14
109897,19
21192,14
118422,14
71226,14
79199,14
10435,14
60868,24
70714,14
22489,14
132130,4
1839,14
72095,14
18843,14
139184,5
65971,26
60664,14
90131,14
126342,28
141771,1
38899,14
54209,19
42188,19
126524,14
131491,14
127984,34
33467,14
12554,14
101784,14
16385,19
96907,24
30387,14
109397,19
146910,14
72749,14
11129,7
22752,14
125113,14
73765,14
15076,14
21109,14
45594,14
146299,14
62381,14
67740,14
17760,14
25488,14
99331,14
124707,24
90507,14
102242,14
12499,14
22217,14
33742,33
86529,14
22079,14
13021,7
147436,14
1225,14
141646,14
79699,24
29056,19
60905,26
86539,14
42604,14
70696,14
118609,19
64908,14
62755,14
45317,19
111927,14
59450,1
86924,14
43604,14
123735,14
60912,14
122716,14
71241,19
91215,14
64139,7
134477,14
21773,14
132143,14
81006,14
84050,14
140050,23
128380,14
13420,14
120406,14
60937,24
136226,14
129918,14
62371,14
11941,14
127942,26
8819,14
13794,14
81314,26
75959,14
120513,14
144092,10
120655,14
21663,24
91085,14
72064,14
92056,14
63767,19
101478,7
63432,14
36977,14
22389,19
59754,7
1091,7
47846,31
128771,14
131781,0
112322,31
144716,14
40690,14
53535,14
69403,31
99464,14
6424,14
92402,14
55846,14
135634,26
132944,27
20509,14
15322,14
110158,34
117310,14
10362,14
100689,14
14656,14
137815,14
124952,14
43223,14
123498,14
8546,7
1942,26
73842,14
105174,14
90605,14
146533,1
45962,14
45593,14
15691,14
29495,14
70803,14
49774,14
2087,14
66111,14
21570,19
128220,20
119345,14
109176,14
10526,24
136683,14
83495,14
134144,23
62989,14
27996,14
134968,14
137558,0
71973,14
31959,14
113401,1
140160,24
52137,14
60446,7
131148,20
90270,14
93271,26
78334,14
44652,14
47879,26
108168,14
113096,26
116350,14
57626,14
95003,14
7794,19
100741,19
135411,26
138429,14
122787,19
34767,1
141054,14
9236,14
71497,14
103363,14
85256,14
49649,14
65252,26
29107,14
94544,14
88836,14
91555,14
128737,34
106495,14
145200,24
109715,14
127797,27
26709,14
139551,14
78139,33
36924,14
37271,14
75634,14
24232,14
8502,14
127237,10
7459,14
129361,7
53905,14
121504,24
92009,14
13825,14
46117,14
113302,24
102422,19
56664,14
9537,24
59460,14
85473,14
146970,11
147527,14
143949,14
49487,14
91964,24
71101,24
50363,15
144541,14
61614,14
114400,7
139968,14
55126,14
56682,26
10107,14
128818,14
81801,14
26252,14
14441,14
12734,14
78351,14
106228,14
116543,14
57839,14
6719,14
141779,14
4837,14
24469,18
91068,14
41147,14
112789,26
61641,31
42627,7
35069,14
114721,14
76359,14
104368,7
32845,24
1450,14
66314,14
147737,4
146224,20
119431,14
102621,1
102433,14
130208,4
25001,14
95952,14
134071,14
123996,14
59690,14
7171,14
18150,14
99283,14
42692,14
76293,14
6734,14
138129,20
16719,26
6686,14
7384,14
109349,14
35379,14
63077,14
104915,34
131752,7
70348,19
142521,14
106028,14
71077,14
127894,34
59115,14
128539,11
118242,14
80834,14
69870,7
15634,14
90623,14
115151,14
136622,4
117333,14
60372,14
40059,14
144640,10
80770,15
112145,14
87247,14
3802,14
102517,14
40279,14
61660,14
101049,14
57267,14
144022,19
61192,24
61386,31
128958,14
125293,14
135340,10
137863,4
114157,33
85327,7
54051,14
141121,14
56208,24
82112,14
38563,14
534,14
68506,31
101770,14
64289,14
132176,14
135473,11
70683,14
38190,15
60618,14
24345,1
146990,14
122986,14
86742,14
88270,14
41158,14
74899,14
105663,7
64365,14
61030,26
124576,14
146054,0
7526,14
1818,14
82065,19
125342,14
103176,24
134807,14
130309,20
147420,15
141359,14
51755,14
48080,7
58205,14
99911,14
11696,7
135200,14
59256,14
11459,14
39574,14
56256,14
124610,7
119259,14
143607,27
61836,14
120667,14
68651,14
120114,14
99488,14
74010,19
20921,14
127764,20
4190,14
74522,14
121911,14
134541,14
147298,14
143844,23
15090,14
53820,14
6419,24
117720,14
110601,19
33062,14
133949,34
110282,7
126351,14
124116,14
111481,31
17024,14
42767,14
136248,18
116741,19
61360,1
99901,7
95639,14
2987,14
11968,14
60997,14
46613,14
28312,14
20818,14
27426,19
126238,14
117941,14
26980,14
101641,7
125115,14
23651,14
10556,14
25033,14
120863,19
22559,14
110400,26
42621,14
72164,14
105557,14
41614,15
44909,14
89278,7
109431,14
54204,14
62504,14
107250,24
91284,14
30955,14
19608,33
132585,1
8503,19
57246,14
48942,24
139607,20
89232,26
130302,14
133468,34
26864,14
81954,14
7117,14
99701,14
42644,14
56566,14
85249,14
70359,14
129782,14
15693,14
5571,14
137520,11
128060,24
52995,15
15408,26
91067,24
76819,14
134884,11
9579,7
114366,14
125595,14
65443,14
82887,14
102200,14
5727,14
145424,18
28780,7
53541,14
129948,34
119541,14
71820,14
25089,19
105192,31
139405,14
126249,11
130090,14
82474,26
83686,14
137750,0
109708,14
68756,14
37477,14
31292,14
108708,14
48548,14
75638,14
98758,7
125525,14
106066,14
105222,14
77879,14
43707,14
131186,14
128551,14
39732,14
139080,34
81826,14
9286,14
129481,14
69219,14
102161,14
30034,14
66973,14
54858,14
59747,26
4469,14
53587,14
142655,14
134046,14
130618,14
72827,14
63304,14
146618,14
100865,14
74001,14
19057,14
116669,14
14978,14
16901,14
138884,4
43115,14
28792,19
86728,14
15244,24
140956,14
107771,14
114610,14
51280,14
143591,14
131194,14
25093,14
1689,14
84549,14
148217,28
106554,14
86705,14
95078,7
128082,11
5410,14
90526,14
12541,15
144113,14
41335,7
17259,14
79772,14
110609,14
26309,14
132198,24
31839,14
4539,14
127335,24
118753,14
131872,20
134482,20
50767,14
126662,24
101247,14
20796,19
76309,14
131,14
41071,14
95430,14
107682,14
4452,14
129426,14
126321,20
14065,14
58272,14
141723,11
127272,11
38204,14
90267,26
50289,14
144510,4
32342,15
95388,24
130253,14
88341,14
97700,19
15919,14
115835,14
4779,31
75724,14
61422,14
111805,14
66888,14
11308,14
141924,14
20565,14
87577,14
27622,14
140178,7
98424,14
70483,14
125311,14
96866,14
73978,7
94875,14
120296,14
136614,14
89690,14
39026,24
103901,14
94705,14
143830,11
145685,24
82450,14
57053,14
84326,14
121144,14
56584,14
126711,13
45296,14
63551,14
118295,26
107803,14
81420,14
130743,4
80735,14
33531,14
368,14
99613,14
94216,14
84515,33
27810,14
117781,19
113877,14
139367,26
13259,14
133735,14
58743,14
98863,26
106617,14
38727,14
129447,10
93350,24
19175,1
92464,14
37125,14
118916,14
41516,14
122402,24
97950,24
138255,14
15923,7
38713,14
141669,7
140185,34
17781,14
87401,7
198,19
91000,14
87620,7
73536,14
77400,14
124685,14
65877,14
64286,14
124989,7
139105,0
17544,7
49807,14
123472,14
124818,14
80289,26
139571,11
76320,14
98706,1
65048,14
88626,14
97952,7
116645,24
29663,14
24435,14
63004,14
94220,14
95585,14
143490,14
64473,14
91037,14
86533,7
138728,14
31031,24
30914,24
36697,14
36340,24
84958,14
37616,14
97027,14
58377,14
104772,19
26516,14
12639,15
137239,14
125130,14
24977,7
40003,14
12252,7
73440,14
58883,14
67999,14
110876,14
15239,14
121049,19
82888,14
63087,14
70311,7
87193,14
126300,4
72953,14
19166,14
37872,14
18954,14
63845,14
58720,14
77034,14
1202,14
69465,14
133397,14
48017,24
84467,19
21247,14
76142,26
80949,14
67626,14
137937,11
139340,34
139924,34
47430,14
29701,7
49736,14
142792,26
29788,14
86634,14
45187,19
101758,14
69797,14
60215,19
43003,26
113049,14
38592,14
93076,7
51800,7
17817,14
16599,14
8639,14
4441,14
51014,14
6089,14
130387,23
49309,14
95105,14
87365,14
30051,14
146379,14
15702,7
17660,14
74764,14
13107,14
90022,14
103187,14
107017,14
6315,14
69754,19
11865,14
126731,1
18768,14
1897,14
45986,14
32903,14
109730,24
93238,14
132114,10
5808,14
106335,7
59014,14
56657,14
27657,14
108328,14
139612,20
42942,14
144171,20
95993,14
40097,26
124827,14
103534,19
123292,1
89009,14
71868,14
52860,14
84349,14
78052,14
80608,14
77939,14
107415,14
74300,15
146396,34
33885,14
2298,26
66428,14
96138,14
64237,31
134697,26
88822,15
61961,7
114438,14
86753,24
113685,14
43954,14
127210,14
27399,14
70192,14
133657,34
51769,14
37899,14
135421,26
145936,4
9880,26
80100,14
138822,14
115275,14
38178,24
139868,14
58411,14
35953,14
82544,14
141506,26
30987,1
11001,14
12270,14
3773,14
71836,14
142379,1
21899,24
37871,14
45137,19
59144,14
113322,14
78541,14
38777,24
71701,24
16123,19
141650,24
104626,14
54370,14
113359,14
102419,14
66677,14
70755,14
13280,14
49290,14
4385,14
62503,7
88140,14
27724,14
35042,14
3177,7
39707,14
49221,14
142903,20
72124,14
55250,19
148246,4
80868,14
116159,14
7621,14
5327,14
72939,14
121126,14
887,19
26963,14
11540,14
52192,14
1922,14
78864,14
139299,20
135641,1
143956,24
121704,14
57200,15
122364,14
43696,14
74564,24
79652,14
134646,0
25124,14
133214,14
2729,14
65538,24
144159,4
84656,14
19058,14
37112,14
25699,14
1626,14
10174,15
62015,14
125796,14
126507,34
28932,14
98665,14
125474,14
3590,14
29181,24
1158,14
132783,20
121694,14
139591,10
54829,14
86205,14
84522,7
31281,14
114838,14
64978,14
84071,14
40124,14
59968,15
121206,14
144587,14
131218,14
123035,14
108063,14
136409,14
140229,23
85462,14
33227,14
62493,14
98962,14
54800,14
20403,14
8250,14
137634,14
130929,14
133987,14
117498,14
35327,14
134957,23
123280,19
